iter	Logloss
409	0.0009548103773
410	0.0009548146495
411	0.0009548039009
412	0.0009548154852
413	0.0009548081165
414	0.0009547937101
415	0.0009547941737
416	0.0009547993665
417	0.0009547910137
418	0.0009548041071
419	0.000954783579
420	0.000954791236
421	0.000954791236
422	0.0009547885066
423	0.0009547916771
424	0.0009547938865
425	0.0009547874628
426	0.000954791762
427	0.0009547819683
428	0.0009547922707
429	0.0009547786467
430	0.0009547786467
431	0.0009547712783
432	0.0009547776729
433	0.0009547843828
434	0.0009547843828
435	0.0009547775048
436	0.0009547750339
437	0.0009547696766
438	0.0009547688548
439	0.0009547648229
440	0.0009547799707
441	0.0009547645354
442	0.0009547615452
443	0.0009547639323
444	0.0009547524962
445	0.0009547524962
446	0.0009547660543
447	0.00095476662
448	0.0009547602032
449	0.0009547610685
450	0.0009547708656
451	0.0009547478952
452	0.0009547512121
453	0.0009547500242
454	0.0009547500242
455	0.0009547500242
456	0.000954755334
457	0.000954755334
458	0.0009547455961
459	0.0009547512988
460	0.0009547512988
461	0.0009547512988
462	0.0009547536018
463	0.0009547405272
464	0.0009547516754
465	0.0009547578758
466	0.000954756038
467	0.0009547497166
468	0.000954740471
469	0.0009547475574
470	0.0009547408003
471	0.0009547228741
472	0.0009547365736
473	0.0009547384728
474	0.0009547369556
475	0.000954719799
476	0.0009547334684
477	0.0009547238741
478	0.0009547128154
479	0.0009547148574
480	0.0009547166382
481	0.0009547090173
482	0.0009547048868
483	0.0009547114562
484	0.0009547216409
485	0.0009547216409
486	0.0009547006344
487	0.0009547083081
488	0.0009547083081
489	0.000954707927
490	0.000954707927
491	0.0009546981585
492	0.0009547098075
493	0.0009547098075
494	0.0009547098075
495	0.0009547003618
496	0.0009547075748
497	0.0009547018303
498	0.0009546996437
499	0.0009546996437
500	0.0009547027015
501	0.0009547027015
502	0.0009547141273
503	0.0009547096119
504	0.000954704679
505	0.0009546982302
506	0.000954699122
507	0.0009546903146
508	0.0009546781114
509	0.0009546781114
510	0.0009546988349
511	0.0009546875499
512	0.0009546875499
513	0.0009546921604
514	0.0009546914408
515	0.0009546669377
516	0.0009546843641
517	0.0009546834142
518	0.000954685133
519	0.0009546817259
520	0.0009546801623
521	0.0009546842567
522	0.0009546842567
523	0.0009546842567
524	0.0009546857012
525	0.0009546857012
526	0.0009546857012
527	0.0009546772092
528	0.0009546772092
529	0.0009546772092
530	0.0009546788283
531	0.000954683316
532	0.0009546799038
533	0.0009546799038
534	0.0009546745101
535	0.0009546681148
536	0.0009546711433
537	0.0009546711433
538	0.0009546733855
539	0.0009546742168
540	0.0009546575093
541	0.0009546575093
542	0.0009546575093
543	0.0009546567739
544	0.0009546567739
545	0.0009546581641
546	0.0009546588383
547	0.0009546626047
548	0.0009546626047
549	0.0009546528469
550	0.0009546596043
551	0.0009546521133
552	0.0009546516647
553	0.0009546521237
554	0.0009546520586
555	0.0009546420266
556	0.0009546397083
557	0.0009546397083
558	0.0009546542877
559	0.0009546411618
560	0.0009546372768
561	0.0009546347218
562	0.0009546408434
563	0.0009546431989
564	0.0009546422969
565	0.000954632543
566	0.0009546356652
567	0.0009546310861
568	0.0009546310861
569	0.0009546310861
570	0.0009546273243
571	0.0009546321582
572	0.0009546223272
573	0.0009546277358
574	0.0009546190337
575	0.0009546190337
576	0.0009546190337
577	0.0009546204268
578	0.0009546318395
579	0.0009546152114
580	0.0009546152114
581	0.0009546208428
582	0.0009546227585
583	0.0009546177487
584	0.0009546320662
585	0.0009546320662
586	0.0009546320662
587	0.0009546320662
588	0.0009546251982
589	0.0009546251982
590	0.0009546251982
591	0.0009546334486
592	0.0009546208375
593	0.0009546213324
594	0.0009546213324
595	0.0009546213324
596	0.0009546214667
597	0.0009546134962
598	0.0009546081087
599	0.000954603424
600	0.000954603424
601	0.0009546041337
602	0.0009546041337
603	0.0009546041337
604	0.0009546059572
605	0.0009546059572
606	0.0009546033782
607	0.0009546033782
608	0.000954602438
609	0.0009545971798
610	0.0009545971798
611	0.0009545987236
612	0.0009546071091
613	0.0009546023591
614	0.0009546028359
615	0.0009545962403
616	0.0009545934061
617	0.0009545934061
618	0.0009545881444
619	0.0009545881444
620	0.0009545927712
621	0.0009545860756
622	0.0009545846836
623	0.0009545843937
624	0.0009545733737
625	0.0009545822882
626	0.0009545756499
627	0.0009545826279
628	0.0009545698521
629	0.0009545714919
630	0.0009545722764
631	0.0009545716011
632	0.0009545749637
633	0.000954571239
634	0.0009545602671
635	0.0009545639796
636	0.0009545575465
637	0.0009545575465
638	0.0009545601359
639	0.0009545456946
640	0.0009545456946
641	0.0009545645102
642	0.0009545561254
643	0.0009545537116
644	0.0009545410899
645	0.0009545410899
646	0.0009545410899
647	0.0009545410899
648	0.0009545516395
649	0.0009545547672
650	0.0009545547672
651	0.0009545502133
652	0.0009545475205
653	0.0009545475205
654	0.0009545468539
655	0.0009545468539
656	0.0009545468539
657	0.0009545468539
658	0.0009545468539
659	0.0009545468539
660	0.0009545468539
661	0.0009545514803
662	0.0009545403162
663	0.0009545403162
664	0.0009545406556
665	0.0009545406556
666	0.0009545406556
667	0.0009545406556
668	0.0009545539892
669	0.0009545539892
670	0.0009545539892
671	0.0009545539892
672	0.0009545467067
673	0.0009545467067
674	0.0009545467067
675	0.0009545467067
676	0.0009545467067
677	0.0009545467067
678	0.0009545467067
679	0.0009545467067
680	0.0009545467067
681	0.0009545387819
682	0.0009545421449
683	0.0009545392322
684	0.0009545392322
685	0.0009545392322
686	0.0009545392322
687	0.0009545392322
688	0.0009545392322
689	0.0009545392322
690	0.0009545392322
691	0.0009545392322
692	0.0009545392322
693	0.0009545392322
694	0.0009545392322
695	0.0009545392322
696	0.0009545392322
697	0.0009545392322
698	0.0009545392322
699	0.0009545392322
700	0.0009545451163
701	0.0009545451163
702	0.0009545451163
703	0.0009545451163
704	0.0009545451163
705	0.0009545451163
706	0.0009545451163
707	0.0009545451163
708	0.0009545451163
709	0.0009545451163
710	0.0009545451163
711	0.0009545451163
712	0.0009545451163
713	0.0009545451163
714	0.0009545451163
715	0.0009545451163
716	0.0009545451163
717	0.0009545451163
718	0.0009545451163
719	0.0009545451163
720	0.0009545451163
721	0.0009545451163
722	0.0009545451163
723	0.0009545451163
724	0.0009545451163
725	0.0009545451163
726	0.0009545451163
727	0.0009545451163
728	0.0009545451163
729	0.0009545451163
730	0.0009545451163
731	0.0009545451163
732	0.0009545451163
733	0.0009545451163
734	0.0009545451163
735	0.0009545451163
736	0.0009545451163
737	0.0009545451163
738	0.0009545451163
739	0.0009545451163
740	0.0009545451163
741	0.0009545451163
742	0.0009545451163
743	0.0009545451163
744	0.0009545451163
745	0.0009545451163
746	0.0009545451163
747	0.0009545451163
748	0.0009545451163
749	0.0009545451163
750	0.0009545451163
751	0.0009545451163
752	0.0009545451163
753	0.0009545451163
754	0.0009545451163
755	0.0009545451163
756	0.0009545451163
757	0.0009545451163
758	0.0009545451163
759	0.0009545451163
760	0.0009545451163
761	0.0009545451163
762	0.0009545451163
763	0.0009545451163
764	0.0009545451163
765	0.0009545451163
766	0.0009545451163
767	0.0009545451163
768	0.0009545451163
769	0.0009545451163
770	0.0009545451163
771	0.0009545451163
772	0.0009545451163
773	0.0009545451163
774	0.0009545451163
775	0.0009545451163
776	0.0009545451163
777	0.0009545451163
778	0.0009545451163
779	0.0009545451163
780	0.0009545451163
781	0.0009545451163
782	0.0009545451163
783	0.0009545451163
784	0.0009545451163
785	0.0009545451163
786	0.0009545451163
787	0.0009545451163
788	0.0009545451163
789	0.0009545451163
790	0.0009545451163
791	0.0009545451163
792	0.0009545451163
793	0.0009545451163
794	0.0009545451163
795	0.0009545451163
796	0.0009545451163
797	0.0009545451163
798	0.0009545451163
799	0.0009545451163
800	0.0009545451163
801	0.0009545451163
802	0.0009545451163
803	0.0009545451163
804	0.0009545451163
805	0.0009545451163
806	0.0009545451163
807	0.0009545451163
808	0.0009545451163
809	0.0009545451163
810	0.0009545451163
811	0.0009545451163
812	0.0009545451163
813	0.0009545451163
814	0.0009545451163
815	0.0009545451163
816	0.0009545451163
817	0.0009545451163
818	0.0009545451163
819	0.0009545451163
820	0.0009545451163
821	0.0009545451163
822	0.0009545451163
823	0.0009545451163
824	0.0009545451163
825	0.0009545451163
826	0.0009545451163
827	0.0009545451163
828	0.0009545451163
829	0.0009545451163
830	0.0009545451163
831	0.0009545451163
832	0.0009545451163
833	0.0009545451163
834	0.0009545451163
835	0.0009545451163
836	0.0009545451163
837	0.0009545451163
838	0.0009545451163
839	0.0009545451163
840	0.0009545451163
841	0.0009545451163
842	0.0009545451163
843	0.0009545451163
844	0.0009545451163
845	0.0009545451163
846	0.0009545451163
847	0.0009545451163
848	0.0009545451163
849	0.0009545451163
850	0.0009545451163
851	0.0009545451163
852	0.0009545451163
853	0.0009545451163
854	0.0009545451163
855	0.0009545451163
856	0.0009545451163
857	0.0009545451163
858	0.0009545451163
859	0.0009545451163
860	0.0009545451163
861	0.0009545451163
862	0.0009545451163
863	0.0009545451163
864	0.0009545451163
865	0.0009545451163
866	0.0009545451163
867	0.0009545451163
868	0.0009545451163
869	0.0009545451163
870	0.0009545451163
871	0.0009545451163
872	0.0009545451163
873	0.0009545451163
874	0.0009545451163
875	0.0009545451163
876	0.0009545451163
877	0.0009545451163
878	0.0009545451163
879	0.0009545451163
880	0.0009545451163
881	0.0009545451163
882	0.0009545451163
883	0.0009545451163
884	0.0009545451163
885	0.0009545451163
886	0.0009545451163
887	0.0009545451163
888	0.0009545451163
889	0.0009545451163
890	0.0009545451163
891	0.0009545451163
892	0.0009545451163
893	0.0009545451163
894	0.0009545451163
895	0.0009545451163
896	0.0009545451163
897	0.0009545451163
898	0.0009545451163
899	0.0009545451163
900	0.0009545451163
901	0.0009545451163
902	0.0009545451163
903	0.0009545451163
904	0.0009545451163
905	0.0009545451163
906	0.0009545451163
907	0.0009545451163
908	0.0009545451163
909	0.0009545451163
910	0.0009545451163
911	0.0009545451163
912	0.0009545451163
913	0.0009545451163
914	0.0009545451163
915	0.0009545451163
916	0.0009545451163
917	0.0009545451163
918	0.0009545451163
919	0.0009545451163
920	0.0009545451163
921	0.0009545451163
922	0.0009545451163
923	0.0009545451163
924	0.0009545451163
925	0.0009545451163
926	0.0009545451163
927	0.0009545451163
928	0.0009545451163
929	0.0009545451163
930	0.0009545451163
931	0.0009545451163
932	0.0009545451163
933	0.0009545451163
934	0.0009545451163
935	0.0009545451163
936	0.0009545451163
937	0.0009545451163
938	0.0009545451163
939	0.0009545451163
940	0.0009545451163
941	0.0009545451163
942	0.0009545451163
943	0.0009545451163
944	0.0009545451163
945	0.0009545451163
946	0.0009545451163
947	0.0009545451163
948	0.0009545451163
949	0.0009545451163
950	0.0009545451163
951	0.0009545451163
952	0.0009545451163
953	0.0009545451163
954	0.0009545451163
955	0.0009545451163
956	0.0009545451163
957	0.0009545451163
958	0.0009545451163
959	0.0009545451163
960	0.0009545451163
961	0.0009545451163
962	0.0009545451163
963	0.0009545451163
964	0.0009545451163
965	0.0009545451163
966	0.0009545451163
967	0.0009545451163
968	0.0009545451163
969	0.0009545451163
970	0.0009545451163
971	0.0009545451163
972	0.0009545451163
973	0.0009545451163
974	0.0009545451163
975	0.0009545451163
976	0.0009545451163
977	0.0009545451163
978	0.0009545451163
979	0.0009545451163
980	0.0009545451163
981	0.0009545451163
982	0.0009545451163
983	0.0009545451163
984	0.0009545451163
985	0.0009545451163
986	0.0009545451163
987	0.0009545451163
988	0.0009545451163
989	0.0009545451163
990	0.0009545451163
991	0.0009545451163
992	0.0009545451163
993	0.0009545451163
994	0.0009545451163
995	0.0009545451163
996	0.0009545451163
997	0.0009545451163
998	0.0009545451163
999	0.0009545451163
